Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
11/14/2000,INFOSYSTCH,EQ,7360.9,7327,7688,7326,7632,7648.85,7524.26,529424,3.98352E+14,,,
11/15/2000,INFOSYSTCH,EQ,7648.85,7785,7850,7574,7595,7607.65,7723.54,513953,3.96954E+14,,,
11/16/2000,INFOSYSTCH,EQ,7607.65,7601,7695,7521,7544,7547,7614.25,371262,2.82688E+14,,,
11/17/2000,INFOSYSTCH,EQ,7547,7511,7669,7382,7638,7636.45,7518.94,511733,3.84769E+14,,,
11/20/2000,INFOSYSTCH,EQ,7636.45,7680,7719,7604,7668,7656.1,7665.15,331135,2.5382E+14,,,
11/21/2000,INFOSYSTCH,EQ,7656.1,7630,7669.9,7550.1,7656,7632.9,7619.55,416202,3.17127E+14,,,
11/22/2000,INFOSYSTCH,EQ,7632.9,7751,7777,7415,7425,7451.75,7550.74,773454,5.84015E+14,,,
11/23/2000,INFOSYSTCH,EQ,7451.75,7406,7485,7317,7450,7437.05,7411.57,371938,2.75664E+14,,,
11/24/2000,INFOSYSTCH,EQ,7437.05,7459,7507,7411,7468.9,7458.3,7464.41,377925,2.82099E+14,,,
11/27/2000,INFOSYSTCH,EQ,7458.3,7498,7589.9,7475.3,7571.1,7572.85,7528.31,509391,3.83485E+14,,,
11/28/2000,INFOSYSTCH,EQ,7572.85,7560,7560,7420,7435,7455.95,7475.88,432874,3.23611E+14,,,
11/29/2000,INFOSYSTCH,EQ,7455.95,7368.65,7429,7281,7400,7381.9,7350.99,504769,3.71055E+14,,,
11/30/2000,INFOSYSTCH,EQ,7381.9,7390,7398.7,7160,7176,7184.15,7231.07,713873,5.16207E+14,,,
12/1/2000,INFOSYSTCH,EQ,7184.15,7150,7334.85,7051,7300,7288.3,7221.44,846601,6.11368E+14,,,
12/4/2000,INFOSYSTCH,EQ,7288.3,7310,7319,7160,7187,7182.35,7229.37,465097,3.36236E+14,,,
12/5/2000,INFOSYSTCH,EQ,7182.35,7185,7238,7081.3,7165,7181.5,7172.95,678963,4.87017E+14,,,
12/6/2000,INFOSYSTCH,EQ,7181.5,7600,7600,7281,7301,7304.6,7380.13,649529,4.79361E+14,,,
12/7/2000,INFOSYSTCH,EQ,7304.6,7260,7334,7230.05,7289.3,7286.75,7276.81,370421,2.69548E+14,,,
12/8/2000,INFOSYSTCH,EQ,7286.75,7261.3,7418.7,7261.3,7376,7391.75,7347.27,611058,4.48961E+14,,,
12/11/2000,INFOSYSTCH,EQ,7391.75,7395,7496,7362,7434,7469.75,7434.28,611387,4.54522E+14,,,
12/12/2000,INFOSYSTCH,EQ,7469.75,7480,7580,7415,7429.9,7453.5,7506.39,545656,4.0959E+14,,,
12/13/2000,INFOSYSTCH,EQ,7453.5,7498.9,8041.9,7469.9,7641,7622.7,7613.44,813975,6.19715E+14,,,
12/14/2000,INFOSYSTCH,EQ,7622.7,7625,7635.2,7500.05,7537,7530.4,7561.44,433547,3.27824E+14,,,
12/15/2000,INFOSYSTCH,EQ,7530.4,7535,7535,7172.7,7194,7202.4,7317.51,788971,5.7733E+14,,,
12/18/2000,INFOSYSTCH,EQ,7202.4,7106.35,7138,6938,7110,7094.1,7045.2,661784,4.6624E+14,,,
12/19/2000,INFOSYSTCH,EQ,7094.1,7090,7090,6861.5,6891,6889.35,6937.14,727493,5.04672E+14,,,
12/20/2000,INFOSYSTCH,EQ,6889.35,6795,6795,6565,6638,6641.15,6656.14,945081,6.29059E+14,,,
12/21/2000,INFOSYSTCH,EQ,6641.15,6602,6602,6235,6290,6276.3,6337.83,905484,5.7388E+14,,,
12/22/2000,INFOSYSTCH,EQ,6276.3,6294.8,6294.8,5780.05,5799,5812.05,6004.69,1378018,8.27457E+14,,,
12/26/2000,INFOSYSTCH,EQ,5812.05,5775,5875,5480,5525,5520.05,5590.2,1362192,7.61492E+14,,,
12/27/2000,INFOSYSTCH,EQ,5520.05,5536,5765,5422,5509,5488.25,5589.24,1458297,8.15077E+14,,,
12/28/2000,INFOSYSTCH,EQ,5488.25,5530,5680,5491.5,5560,5547.4,5586.53,1069579,5.97523E+14,,,
12/29/2000,INFOSYSTCH,EQ,5547.4,5520,5750,5432.25,5730,5694.1,5609.85,1395777,7.8301E+14,,,
1/1/2001,INFOSYSTCH,EQ,5694.1,5705,5799.9,5560,5600,5593.6,5695.7,937207,5.33805E+14,,,
1/2/2001,INFOSYSTCH,EQ,5593.6,5601,5730,5500,5701,5680.85,5582.53,1074498,5.99842E+14,,,
1/3/2001,INFOSYSTCH,EQ,5680.85,5600,5650,5483.7,5605,5614.3,5577.17,1001968,5.58815E+14,,,
1/4/2001,INFOSYSTCH,EQ,5614.3,5630,6190,5630,6098,6101.35,6084.84,1112390,6.76871E+14,,,
1/5/2001,INFOSYSTCH,EQ,6101.35,6099,6399,6058,6374.9,6381.4,6240.78,1061592,6.62516E+14,,,
1/8/2001,INFOSYSTCH,EQ,6381.4,6312,6345,5931,5975,5984.65,6140.68,1191086,7.31408E+14,,,
1/9/2001,INFOSYSTCH,EQ,5984.65,5936,6075,5836.2,5909,5927.9,5953.61,1013641,6.03482E+14,,,
1/10/2001,INFOSYSTCH,EQ,5927.9,6000.1,6028.7,5632.15,5650,5666.1,5792.47,1430474,8.28598E+14,,,
1/11/2001,INFOSYSTCH,EQ,5666.1,5675,5740,5523,5528.8,5548.35,5632.68,1069415,6.02367E+14,,,
1/12/2001,INFOSYSTCH,EQ,5548.35,5560,5850,5552.25,5798,5800.65,5731.61,1438806,8.24668E+14,,,
1/15/2001,INFOSYSTCH,EQ,5800.65,5825,6214.65,5820,6185,6169.35,6063.61,1606968,9.74402E+14,,,
1/16/2001,INFOSYSTCH,EQ,6169.35,6189.9,6239,6036.1,6110.35,6098.2,6114.33,644091,3.93818E+14,,,
1/17/2001,INFOSYSTCH,EQ,6098.2,6350,6359,6210.2,6315,6297.85,6292.9,800227,5.03575E+14,,,
1/18/2001,INFOSYSTCH,EQ,6297.85,6325,6485,6325,6439,6430.3,6412.47,676164,4.33588E+14,,,
1/19/2001,INFOSYSTCH,EQ,6430.3,6448,6794.65,6448,6760,6749.95,6649.97,876399,5.82803E+14,,,
1/22/2001,INFOSYSTCH,EQ,6749.95,6795,6925,6752,6823,6836.6,6828.51,729759,4.98316E+14,,,
1/23/2001,INFOSYSTCH,EQ,6836.6,6781.05,6809.9,6680.1,6766.5,6756.05,6749.16,512770,3.46077E+14,,,
1/24/2001,INFOSYSTCH,EQ,6756.05,6790,6850,6721.1,6829,6828.7,6798.63,635987,4.32384E+14,,,
1/25/2001,INFOSYSTCH,EQ,6828.7,6801.05,6839.9,6650.35,6793,6787.1,6753.84,474087,3.20191E+14,,,
1/29/2001,INFOSYSTCH,EQ,6787.1,6751,6751,6465,6641,6635.85,6632.29,513122,3.40317E+14,,,
1/30/2001,INFOSYSTCH,EQ,6635.85,6670,6939.7,6670,6920,6888.6,6812.47,513053,3.49516E+14,,,
1/31/2001,INFOSYSTCH,EQ,6888.6,6852.35,6897,6762,6810,6792.75,6831.84,514768,3.51681E+14,,,
2/1/2001,INFOSYSTCH,EQ,6792.75,6761,6781,6630.25,6738.3,6751.4,6712.3,515507,3.46024E+14,,,
2/2/2001,INFOSYSTCH,EQ,6751.4,6726,6910,6725.55,6850,6863.65,6855.47,577092,3.95623E+14,,,
2/5/2001,INFOSYSTCH,EQ,6863.65,6835,6835,6641,6675,6664.8,6701.53,426195,2.85616E+14,,,
2/6/2001,INFOSYSTCH,EQ,6664.8,6652.25,6730,6641,6668,6674.55,6689.25,334934,2.24046E+14,,,
2/7/2001,INFOSYSTCH,EQ,6674.55,6720,6720,6460.05,6479,6496.45,6559.18,559467,3.66964E+14,,,
2/8/2001,INFOSYSTCH,EQ,6496.45,6455,6559,6351.05,6548.7,6535.75,6462.96,538410,3.47972E+14,,,
2/9/2001,INFOSYSTCH,EQ,6535.75,6510,6542,6400.05,6420,6425.25,6470.56,422836,2.73598E+14,,,
2/12/2001,INFOSYSTCH,EQ,6425.25,6402,6402,6285,6380,6369,6332.3,426316,2.69956E+14,,,
2/13/2001,INFOSYSTCH,EQ,6369,6390,6510,6332.2,6370,6373.7,6436.91,458245,2.94968E+14,,,
2/14/2001,INFOSYSTCH,EQ,6373.7,6335.5,6400,6302.55,6370,6368.35,6355.21,335184,2.13017E+14,,,
2/15/2001,INFOSYSTCH,EQ,6368.35,6351.3,6519.7,6350,6510,6495.6,6451.38,467335,3.01496E+14,,,
2/16/2001,INFOSYSTCH,EQ,6495.6,6523,6542,6240,6242,6294.55,6395.48,628229,4.01783E+14,,,
2/19/2001,INFOSYSTCH,EQ,6294.55,6240,6342,6166.6,6315,6296.25,6249.21,474011,2.96219E+14,,,
2/20/2001,INFOSYSTCH,EQ,6296.25,6305,6335,6236,6260,6261.65,6279.12,360089,2.26104E+14,,,
2/21/2001,INFOSYSTCH,EQ,6261.65,6200,6200,5860,5917.25,5909.3,5972.69,1020474,6.09498E+14,,,
2/22/2001,INFOSYSTCH,EQ,5909.3,5890,5890,5555,5788,5793.7,5697.13,851358,4.85029E+14,,,
2/23/2001,INFOSYSTCH,EQ,5793.7,5780,5838,5590.5,5609.9,5622.6,5697.03,734250,4.18305E+14,,,
2/26/2001,INFOSYSTCH,EQ,5622.6,5640,5799,5610,5708,5723.75,5692.14,631284,3.59336E+14,,,
2/27/2001,INFOSYSTCH,EQ,5723.75,5717,5799,5536.3,5725,5634.75,5650.28,794720,4.49039E+14,,,
2/28/2001,INFOSYSTCH,EQ,5634.75,5625.2,6350,5555,6299,6241.65,6024.21,1217112,7.33214E+14,,,
3/1/2001,INFOSYSTCH,EQ,6241.65,6250,6250,5540,5740,5662.8,5928.71,990083,5.86991E+14,,,
3/2/2001,INFOSYSTCH,EQ,5662.8,5750,5895,4905,4942,4960.3,5191.73,1169212,6.07024E+14,,,
3/5/2001,INFOSYSTCH,EQ,4960.3,4901.15,4995,4610,4845,4794.25,4789.18,1270044,6.08247E+14,,,
3/7/2001,INFOSYSTCH,EQ,4794.25,5008.7,5220,4857,5191,5192.45,5067.45,1067778,5.41091E+14,,,
3/8/2001,INFOSYSTCH,EQ,5192.45,5245,5310,5015,5069,5131.2,5163.86,563642,2.91057E+14,,,
3/9/2001,INFOSYSTCH,EQ,5131.2,5040,5040,4720.7,4911,4909.9,4825.98,487287,2.35164E+14,,,
3/12/2001,INFOSYSTCH,EQ,4909.9,4850,4886,4380.2,4380.2,4450.65,4684.48,448371,2.10039E+14,,,
3/13/2001,INFOSYSTCH,EQ,4450.65,4351,4699,3765.15,4310,4192.15,4188.56,683438,2.86262E+14,,,
3/14/2001,INFOSYSTCH,EQ,4192.15,4310,4799,4230.1,4690,4721.55,4570.1,436490,1.9948E+14,,,
3/15/2001,INFOSYSTCH,EQ,4721.55,4620,4920,4530,4863,4871.95,4759.74,414192,1.97145E+14,,,
3/16/2001,INFOSYSTCH,EQ,4871.95,4895,4995,4612,4655,4699.7,4796.63,409648,1.96493E+14,,,
3/19/2001,INFOSYSTCH,EQ,4699.7,4632,4750,4341.15,4450,4455.65,4496.51,415771,1.86952E+14,,,
3/20/2001,INFOSYSTCH,EQ,4455.65,4445.1,4575,4231.05,4329,4366.15,4342.05,337383,1.46493E+14,,,
3/21/2001,INFOSYSTCH,EQ,4366.15,4280,4568,4021,4525,4479.55,4275.18,510984,2.18455E+14,,,
3/22/2001,INFOSYSTCH,EQ,4479.55,4455,4475,4238,4305,4308.4,4332.71,353916,1.53341E+14,,,
3/23/2001,INFOSYSTCH,EQ,4308.4,4310,4440,4000,4200,4212.7,4196.77,545034,2.28738E+14,,,
3/26/2001,INFOSYSTCH,EQ,4212.7,4155,4346,4125.25,4294.8,4318.1,4247.45,316809,1.34563E+14,,,
3/27/2001,INFOSYSTCH,EQ,4318.1,4284,4756,4250.35,4695,4658,4547.19,629581,2.86282E+14,,,
3/28/2001,INFOSYSTCH,EQ,4658,4850,4925,4672,4700,4708.9,4787.86,455990,2.18322E+14,,,
3/29/2001,INFOSYSTCH,EQ,4708.9,4657.7,4657.7,4375.2,4380,4410.85,4459.25,493082,2.19877E+14,,,
3/30/2001,INFOSYSTCH,EQ,4410.85,4375,4375,4061,4070,4083.75,4142.36,476546,1.97403E+14,,,
4/2/2001,INFOSYSTCH,EQ,4083.75,4062,4169,3757.05,4099,4112.85,3956.65,630207,2.49351E+14,,,
4/3/2001,INFOSYSTCH,EQ,4112.85,4056,4178,3966,4076,4074.5,4088.31,450738,1.84276E+14,,,
4/4/2001,INFOSYSTCH,EQ,4074.5,3950,3950,3830,3890,3914.4,3899.83,324554,1.26571E+14,,,
4/6/2001,INFOSYSTCH,EQ,3914.4,3950,4227.55,3950,3979,4029.1,4113.82,500757,2.06002E+14,,,
4/9/2001,INFOSYSTCH,EQ,4029.1,3950,4015,3852.3,3952.05,3970.25,3947.96,248610,9.81502E+13,,,
4/10/2001,INFOSYSTCH,EQ,3970.25,4000,4049,3652.65,3857,3828.05,3819.34,551155,2.10505E+14,,,
4/11/2001,INFOSYSTCH,EQ,3828.05,4015,4098.35,3215.6,3215.6,3215.6,3401.14,643760,2.18952E+14,,,
4/12/2001,INFOSYSTCH,EQ,3215.6,2958.35,3037,2701.1,2860,2861.4,2837.29,1250572,3.54823E+14,,,
4/16/2001,INFOSYSTCH,EQ,2861.4,2825,3090,2776,3079.95,3061.65,2972.53,685801,2.03857E+14,,,
4/17/2001,INFOSYSTCH,EQ,3061.65,3071.25,3162,2931,3050,3055.65,3054.58,635125,1.94004E+14,,,
4/18/2001,INFOSYSTCH,EQ,3055.65,3087,3544.55,3059,3544.55,3544.55,3398.51,677997,2.30418E+14,,,
4/19/2001,INFOSYSTCH,EQ,3544.55,3790,4111.7,3640,3792,3824.3,3833.42,774873,2.97041E+14,,,
4/20/2001,INFOSYSTCH,EQ,3824.3,3875,3994,3711,3860.25,3818.55,3814.47,490721,1.87184E+14,,,
4/23/2001,INFOSYSTCH,EQ,3818.55,3815,3827.5,3671,3680,3718.85,3758.87,335566,1.26135E+14,,,
4/24/2001,INFOSYSTCH,EQ,3718.85,3655.55,3919,3571.25,3840,3844.15,3708.22,432792,1.60489E+14,,,
4/25/2001,INFOSYSTCH,EQ,3844.15,3901,3984,3775.1,3820,3845.7,3880.02,408312,1.58426E+14,,,
4/26/2001,INFOSYSTCH,EQ,3845.7,3844,3980,3631.25,3640,3674.55,3806.1,392745,1.49482E+14,,,
4/27/2001,INFOSYSTCH,EQ,3674.55,3631,3631,3200,3277,3248.45,3330.02,576970,1.92132E+14,,,
4/30/2001,INFOSYSTCH,EQ,3248.45,3280,3758.7,3262,3745,3709,3486.27,549015,1.91401E+14,,,
5/2/2001,INFOSYSTCH,EQ,3709,3877,4109.85,3840,3910.1,3945.25,3974.63,656304,2.60857E+14,,,
5/3/2001,INFOSYSTCH,EQ,3945.25,3901,3929.9,3776.1,3790,3802.55,3852.67,495011,1.90712E+14,,,
5/4/2001,INFOSYSTCH,EQ,3802.55,3782.5,3857,3671.5,3805.2,3821.7,3751.31,485576,1.82155E+14,,,
5/7/2001,INFOSYSTCH,EQ,3821.7,3850,4024.9,3850,3989,3993.55,3960.52,476682,1.88791E+14,,,
5/8/2001,INFOSYSTCH,EQ,3993.55,3975,4037,3911,3950,3968.7,3983.88,368499,1.46805E+14,,,
5/9/2001,INFOSYSTCH,EQ,3968.7,4002.25,4097,3830,3850,3863.05,3955.87,588932,2.32974E+14,,,
5/10/2001,INFOSYSTCH,EQ,3863.05,3842.5,3944.9,3750,3835,3859.4,3842.65,516812,1.98593E+14,,,
5/11/2001,INFOSYSTCH,EQ,3859.4,3810,3914,3781,3899.95,3888.35,3849.72,382395,1.47212E+14,,,
5/14/2001,INFOSYSTCH,EQ,3888.35,3875.1,3979.75,3806.1,3895,3878.7,3899.8,347204,1.35403E+14,,,
5/15/2001,INFOSYSTCH,EQ,3878.7,3876,3930,3606.6,3925,3902.5,3833.98,467374,1.7919E+14,,,
5/16/2001,INFOSYSTCH,EQ,3902.5,3939,3988,3775,3780,3822.9,3899.66,413770,1.61356E+14,,,
5/17/2001,INFOSYSTCH,EQ,3822.9,3800,3940,3800,3932,3899.95,3886.07,447260,1.73808E+14,,,
5/18/2001,INFOSYSTCH,EQ,3899.95,3939,4007,3912.3,3965,3948.55,3959.68,533512,2.11254E+14,,,
5/21/2001,INFOSYSTCH,EQ,3948.55,3970,3999,3935,3940,3953.3,3962.73,301906,1.19637E+14,,,
5/22/2001,INFOSYSTCH,EQ,3953.3,3949,4021,3949,3960,3973.4,3985.56,371316,1.4799E+14,,,
5/23/2001,INFOSYSTCH,EQ,3973.4,3969,4245,3956.1,4224.45,4222.4,4122.17,863096,3.55782E+14,,,
5/24/2001,INFOSYSTCH,EQ,4222.4,4200.1,4265,4151,4154.95,4160.7,4201.76,591298,2.48449E+14,,,
5/25/2001,INFOSYSTCH,EQ,4160.7,4170.2,4224,4136,4178,4175.3,4184.22,408813,1.71056E+14,,,
5/28/2001,INFOSYSTCH,EQ,4175.3,4184.85,4327.8,4150,4275,4284,4280.7,470973,2.0161E+14,,,
5/29/2001,INFOSYSTCH,EQ,4284,4299,4320,4222.1,4235,4246.45,4262.41,293983,1.25308E+14,,,
5/30/2001,INFOSYSTCH,EQ,4246.45,4180,4236.6,3906.75,3906.75,3928.5,4037.42,627527,2.53359E+14,,,
5/31/2001,INFOSYSTCH,EQ,3928.5,3750,3840,3700,3779.9,3772.3,3759.68,524031,1.97019E+14,,,
6/1/2001,INFOSYSTCH,EQ,3772.3,3785,3830,3735.5,3760,3756.2,3772.74,442262,1.66854E+14,,,
6/4/2001,INFOSYSTCH,EQ,3756.2,3780,3789.95,3600.05,3618.3,3617.85,3676.47,462225,1.69936E+14,,,
6/5/2001,INFOSYSTCH,EQ,3617.85,3600,3844,3580.1,3775,3792.35,3738.99,756523,2.82863E+14,,,
6/6/2001,INFOSYSTCH,EQ,3792.35,3995,3995,3780.1,3784,3805.7,3848.62,422270,1.62516E+14,,,
6/7/2001,INFOSYSTCH,EQ,3805.7,3780,3899,3701,3890,3867.25,3788.91,576153,2.18299E+14,,,
6/8/2001,INFOSYSTCH,EQ,3867.25,3899,3964,3851.5,3945,3942.7,3920.81,575418,2.25611E+14,,,
6/11/2001,INFOSYSTCH,EQ,3942.7,3918,3920,3786.3,3815.25,3807.9,3845.91,430377,1.65519E+14,,,
6/12/2001,INFOSYSTCH,EQ,3807.9,3791,3846,3750,3830,3835.1,3798.3,412643,1.56734E+14,,,
6/13/2001,INFOSYSTCH,EQ,3835.1,3850,3896,3792.6,3824,3836.85,3843.48,480887,1.84828E+14,,,
6/14/2001,INFOSYSTCH,EQ,3836.85,3811.65,3829,3736.3,3796,3800.7,3785.43,450529,1.70545E+14,,,
6/15/2001,INFOSYSTCH,EQ,3800.7,3781,3781,3371,3400.15,3404.65,3504.21,1042729,3.65395E+14,,,
6/18/2001,INFOSYSTCH,EQ,3404.65,3380,3435,3138.35,3421.2,3333.45,3256.62,786472,2.56124E+14,,,
6/19/2001,INFOSYSTCH,EQ,3333.45,3400,3488,3321,3481,3463.9,3425.35,690257,2.36437E+14,,,
6/20/2001,INFOSYSTCH,EQ,3463.9,3450,3450,3305.15,3351,3363.8,3364.74,645826,2.17303E+14,,,
6/21/2001,INFOSYSTCH,EQ,3363.8,3375,3455,3350.15,3410.2,3406.25,3403.47,511705,1.74157E+14,,,
6/22/2001,INFOSYSTCH,EQ,3406.25,3416,3448,3361,3440.2,3432.3,3416.95,437675,1.49551E+14,,,
6/25/2001,INFOSYSTCH,EQ,3432.3,3411,3411,3262,3353.7,3333.2,3336.23,831513,2.77411E+14,,,
6/26/2001,INFOSYSTCH,EQ,3333.2,3310,3706.3,3286,3545,3589.75,3523.62,900370,3.17256E+14,,,
6/27/2001,INFOSYSTCH,EQ,3589.75,3629,3629,3451,3543,3541.7,3523.58,601675,2.12005E+14,,,
6/28/2001,INFOSYSTCH,EQ,3541.7,3532,3655,3485,3612.5,3613.85,3599.17,591786,2.12994E+14,,,
6/29/2001,INFOSYSTCH,EQ,3613.85,3640,3800,3640,3612.5,3748.65,3715.14,634706,2.35802E+14,,,
7/2/2001,INFOSYSTCH,EQ,3748.65,3810,3810,3550,3703,3733.85,3753.14,161706,6.06905E+13,,,
7/3/2001,INFOSYSTCH,EQ,3733.85,3600,3604,3200,3210,3293.5,3403.5,573947,1.95343E+14,,,
7/4/2001,INFOSYSTCH,EQ,3293.5,3224,3560,3224,3540,3468.15,3401,586567,1.99491E+14,,,
7/5/2001,INFOSYSTCH,EQ,3468.15,3515,3559,3384,3540,3485.3,3446.55,450336,1.55211E+14,,,
7/6/2001,INFOSYSTCH,EQ,3485.3,3436,3717.7,3387.15,3709.95,3639.2,3537.55,872507,3.08653E+14,,,
7/9/2001,INFOSYSTCH,EQ,3639.2,3569,3569,3425,3500,3502.5,3497.47,541524,1.89396E+14,,,
7/10/2001,INFOSYSTCH,EQ,3502.5,3595.3,3617,3426,3452,3503.15,3551.21,734034,2.60671E+14,,,
7/11/2001,INFOSYSTCH,EQ,3503.15,3460,3845,3448,3820,3746.4,3641.29,1086993,3.95806E+14,,,
7/12/2001,INFOSYSTCH,EQ,3746.4,3815,3947,3760,3907.3,3899.95,3844.58,939682,3.61268E+14,,,
7/13/2001,INFOSYSTCH,EQ,3899.95,3983,3989.7,3622,3699,3693.65,3807.51,928987,3.53713E+14,,,
7/16/2001,INFOSYSTCH,EQ,3693.65,3711,3768.65,3616,3616,3630.9,3692.64,620599,2.29165E+14,,,
7/17/2001,INFOSYSTCH,EQ,3630.9,3550,3775,3550,3667,3677.15,3688.41,784184,2.89239E+14,,,
7/18/2001,INFOSYSTCH,EQ,3677.15,3688,3742.65,3636,3695.3,3685.05,3683.23,649558,2.39247E+14,,,
7/19/2001,INFOSYSTCH,EQ,3685.05,3640,3730,3610.5,3702,3697.1,3657.66,554657,2.02875E+14,,,
7/20/2001,INFOSYSTCH,EQ,3697.1,3730,3800,3613.3,3780,3761.55,3702.01,872422,3.22971E+14,,,
7/23/2001,INFOSYSTCH,EQ,3761.55,3698,3699,3575,3616,3622.2,3626.5,31712,1.15004E+13,,,
7/24/2001,INFOSYSTCH,EQ,3622.2,3605,3727,3601.35,3692,3697.55,3677.35,505973,1.86064E+14,,,
7/25/2001,INFOSYSTCH,EQ,3697.55,3669,3709,3616,3693,3686,3676.18,558142,2.05183E+14,,,
7/26/2001,INFOSYSTCH,EQ,3686,3674,3745,3555.1,3670,3651.6,3630.61,821405,2.9822E+14,,,
7/27/2001,INFOSYSTCH,EQ,3651.6,3642.35,3682,3600,3640,3618.7,3634.18,550842,2.00186E+14,,,
7/30/2001,INFOSYSTCH,EQ,3618.7,3642.2,3684,3625.05,3630,3656.05,3655.96,312683,1.14316E+14,,,
7/31/2001,INFOSYSTCH,EQ,3656.05,3652.15,3800,3635.05,3799,3752.85,3694.92,477911,1.76584E+14,,,
8/1/2001,INFOSYSTCH,EQ,3752.85,3775,3849,3585,3670,3647.1,3746.69,666994,2.49902E+14,,,
8/2/2001,INFOSYSTCH,EQ,3647.1,3690,3835,3665,3805,3754.85,3722.34,595209,2.21557E+14,,,
8/3/2001,INFOSYSTCH,EQ,3754.85,3780,3899,3771.25,3890,3864.3,3838.15,497766,1.9105E+14,,,
8/6/2001,INFOSYSTCH,EQ,3864.3,3865,3879,3757,3770,3792.75,3820.39,325976,1.24536E+14,,,
8/7/2001,INFOSYSTCH,EQ,3792.75,3752,3779.45,3726,3745,3755.85,3756.04,259260,9.73791E+13,,,
8/8/2001,INFOSYSTCH,EQ,3755.85,3725,3725,3655.05,3682,3685.25,3687,307142,1.13243E+14,,,
8/9/2001,INFOSYSTCH,EQ,3685.25,3611.15,3698.7,3611.15,3694,3682.8,3656.59,257306,9.40864E+13,,,
8/10/2001,INFOSYSTCH,EQ,3682.8,3675,3696.95,3635.25,3650,3650.5,3668.95,174256,6.39336E+13,,,
8/13/2001,INFOSYSTCH,EQ,3650.5,3675,3675,3592.55,3622,3619.35,3617.61,293759,1.06271E+14,,,
8/14/2001,INFOSYSTCH,EQ,3619.35,3630,3814,3620,3760,3788.3,3754.91,584813,2.19592E+14,,,
8/16/2001,INFOSYSTCH,EQ,3788.3,3740,3787,3715,3770,3756.5,3750.2,306529,1.14954E+14,,,
8/17/2001,INFOSYSTCH,EQ,3756.5,3753,3779.9,3630,3644,3670.7,3725.14,288781,1.07575E+14,,,
8/20/2001,INFOSYSTCH,EQ,3670.7,3400,3719,3400,3715,3666.45,3623.56,440482,1.59611E+14,,,
8/21/2001,INFOSYSTCH,EQ,3666.45,3690,3758,3682,3754,3741,3715.93,317118,1.17839E+14,,,
8/23/2001,INFOSYSTCH,EQ,3741,3738,3795,3701.3,3790,3765.45,3740.65,276832,1.03553E+14,,,
8/24/2001,INFOSYSTCH,EQ,3765.45,3751.1,3829,3711,3811.35,3806.2,3771.21,256870,9.68711E+13,,,
8/27/2001,INFOSYSTCH,EQ,3806.2,3600.25,3938,3600.25,3908,3917.25,3895.38,462482,1.80154E+14,,,
8/28/2001,INFOSYSTCH,EQ,3917.25,3850,3954,3850,3952,3933.7,3903.84,395322,1.54327E+14,,,
8/29/2001,INFOSYSTCH,EQ,3933.7,3882.3,3896,3730.1,3736,3756.3,3819.72,569926,2.17696E+14,,,
8/30/2001,INFOSYSTCH,EQ,3756.3,3790,3834.7,3611,3735,3707.6,3758.2,639601,2.40375E+14,,,
8/31/2001,INFOSYSTCH,EQ,3707.6,3690,3690,3523,3525,3538.65,3598.59,679103,2.44381E+14,,,
9/3/2001,INFOSYSTCH,EQ,3538.65,3560,3572.7,3371,3371.25,3423.6,3495.22,812348,2.83933E+14,,,
9/4/2001,INFOSYSTCH,EQ,3423.6,3399,3565,3375,3439,3427.75,3460.24,991327,3.43023E+14,,,
9/5/2001,INFOSYSTCH,EQ,3427.75,3390,3500,3308,3365.05,3364.15,3372.01,868156,2.92743E+14,,,
9/6/2001,INFOSYSTCH,EQ,3364.15,3350,3391,3260,3295,3289.35,3317.61,519588,1.72379E+14,,,
9/7/2001,INFOSYSTCH,EQ,3289.35,3280,3370,3225,3344,3316.4,3302.76,682350,2.25364E+14,,,
9/10/2001,INFOSYSTCH,EQ,3316.4,3333,3490,3269.8,3461.25,3473.05,3402.65,786310,2.67554E+14,,,
9/11/2001,INFOSYSTCH,EQ,3473.05,3495,3535,3410,3529,3503.85,3474.77,729371,2.5344E+14,,,
9/12/2001,INFOSYSTCH,EQ,3503.85,3255.1,3297,3153.5,3153.5,3190.65,3192.4,598412,1.91037E+14,,,
9/13/2001,INFOSYSTCH,EQ,3190.65,3175,3245,3105,3134,3168.75,3183.06,861924,2.74356E+14,,,
9/14/2001,INFOSYSTCH,EQ,3168.75,3140,3140,2851.9,2904.85,2907.15,2937.17,872661,2.56316E+14,,,
9/17/2001,INFOSYSTCH,EQ,2907.15,2879,2879,2616.45,2616.45,2616.45,2645.53,274813,7.27025E+13,,,
9/18/2001,INFOSYSTCH,EQ,2616.45,2550,2794,2516,2656,2659.1,2660.15,1564011,4.1605E+14,,,
9/19/2001,INFOSYSTCH,EQ,2659.1,2639,2720,2522,2535,2579.75,2623.57,635546,1.6674E+14,,,
9/20/2001,INFOSYSTCH,EQ,2579.75,2499,2509.7,2321.8,2470,2469.35,2402.02,831140,1.99642E+14,,,
9/21/2001,INFOSYSTCH,EQ,2469.35,2320.2,2350,2222.45,2222.45,2222.45,2260.78,439586,9.93808E+13,,,
9/24/2001,INFOSYSTCH,EQ,2222.45,2175,2428,2115.15,2375,2400.5,2358.36,741919,1.74971E+14,,,
